Corrected_speed(RPM),Corrected_mass_flow(kg/s),pt_AA_15(Pa),pt_MA_15(Pa),Tt_AA_15(K),Tt_MA_15(K),pt_AA_30(Pa),pt_MA_30(Pa),Tt_AA_30(K),Tt_MA_30(K),ptr_AA_15_30,Ttr_AA_15_30,Ttr_MA_15_30,Isentropic_Efficiency_15_30
20235.12142,14.41083601,98955.102,98958.852,294.8113,294.8111,153809.31,155558.27,342.6192,342.0992,1.554334308,1.162164408,1.160401355,0.837259233
20235.11799,14.83548667,98954.742,98958.328,294.8112,294.8107,153394.17,154249.67,340.6979,340.4163,1.550144712,1.15564775,1.154694521,0.86249419
20235.12142,15.22563823,98954.438,98957.969,294.8113,294.8104,151646.88,152347.06,338.853,338.5714,1.532491954,1.149389457,1.148437776,0.873903248
20235.12142,15.33613921,98954.359,98958.234,294.8113,294.8116,151017.36,151700.2,338.2919,338.0058,1.526131456,1.147486206,1.146514588,0.87621719
20235.12142,15.43856179,98954.266,98957.648,294.8113,294.8102,150372.94,151045.17,337.737,337.4539,1.519620589,1.145603985,1.14464798,0.878001092
20235.12142,15.95736377,98953.938,98957.719,294.8113,294.8113,146992.84,147665.89,335.1028,334.8518,1.485467309,1.136668778,1.135817386,0.881369654
20235.12142,16.10168798,98953.719,98957.438,294.8113,294.8109,143328.06,143993.62,332.7328,332.529,1.448435303,1.128629737,1.127939978,0.872736855
20235.12142,16.17592254,98953.688,98957.32,294.8113,294.811,135228.64,136318.55,328.699,328.5056,1.366585144,1.114947086,1.114292208,0.816636846
20235.12142,16.19390371,98953.648,98957.125,294.8113,294.8103,126483,129591.2,325.8611,325.7509,1.278204519,1.105320929,1.104950879,0.692209901
