Corrected_mass_flow(kg/s),r_21(m),x_21(m),Span,alpha(deg),gamma(deg),pt_AA_21(Pa),ptr_AA_15_21
14.803619876073272,0.113929,-0.165682874188083,1.3285329011186248e-05,84.9018237263119,-0.0332714821641298,159209.45743674,1.572339753675255
14.803619876073272,0.115204745762712,-0.16577204308847,0.0169619875212498,53.4438786166781,3.03951493710809,166613.867189617,1.6454651068696482
14.803619876073272,0.116480491525424,-0.165861211988857,0.0339106897134885,49.6957887181373,4.31584469571283,166189.389118226,1.6412729956913492
14.803619876073272,0.117756237288136,-0.165950380889244,0.0508593919057272,48.5056272725252,5.10007891186131,165261.749377119,1.6321117004673449
14.803619876073272,0.119031983050847,-0.166039549789631,0.0678080940979527,48.3902477161908,5.66404891343512,164405.991597974,1.6236603056989076
14.803619876073272,0.120307728813559,-0.166128718690019,0.0847567962901914,48.2887429166114,6.10528890921572,163632.018238864,1.6160166072628537
14.803619876073272,0.121583474576271,-0.166217887590406,0.1017054984824301,48.1954948100696,6.43446232648121,163004.129750069,1.6098156312171954
14.803619876073272,0.122859220338983,-0.166307056490793,0.1186542006746688,48.0850775765651,6.67349998919049,162547.044761228,1.6053014967534909
14.803619876073272,0.124134966101695,-0.16639622539118,0.1356029028669075,47.9425553603559,6.84479608910984,162249.052343079,1.602358547679403
14.803619876073272,0.125410711864407,-0.166485394291568,0.1525516050591462,47.7574681654276,6.97192723189528,162090.616460352,1.6007938476871346
14.803619876073272,0.126686457627119,-0.166574563191955,0.1695003072513849,47.52402481112,7.06022398513957,162039.834654158,1.60029233066718
14.803619876073272,0.12796220338983,-0.166663732092342,0.1864490094436103,47.2580030824695,7.12112741292194,162062.945864048,1.600520575111013
14.803619876073272,0.129237949152542,-0.166752900992729,0.203397711635849,46.966074201967,7.16355888377062,162134.708519592,1.6012292973060245
14.803619876073272,0.130513694915254,-0.166842069893117,0.2203464138280877,46.6525109924591,7.18747036707027,162220.054693399,1.602072169231231
14.803619876073272,0.131789440677966,-0.166931238793504,0.2372951160203264,46.3254596329198,7.19114570953754,162303.440505579,1.6028956807832078
14.803619876073272,0.133065186440678,-0.167020407693891,0.2542438182125652,45.9915803182513,7.18412178336858,162380.495843761,1.6036566730848405
14.803619876073272,0.13434093220339,-0.167109576594278,0.2711925204048039,45.6528506025264,7.16572547517034,162452.015283026,1.6043629932955077
14.803619876073272,0.135616677966102,-0.167198745494665,0.2881412225970425,45.3142455689731,7.13829448707065,162519.065114453,1.6050251720198574
14.803619876073272,0.136892423728814,-0.167287914395053,0.3050899247892812,44.9770633632764,7.10354405029107,162578.855612734,1.605615658155875
14.803619876073272,0.138168169491525,-0.16737708329544,0.3220386269815067,44.6426164900968,7.06144454460601,162626.925273041,1.6060903902419157
14.803619876073272,0.139443915254237,-0.167466252195827,0.3389873291737454,44.3117586660789,7.01084804786361,162661.316390182,1.6064300341394877
14.803619876073272,0.140719661016949,-0.167555421096214,0.3559360313659841,43.9854348678315,6.95063918175184,162681.949760587,1.6066338076405244
14.803619876073272,0.141995406779661,-0.167644589996602,0.3728847335582228,43.661747831416,6.88155202155652,162690.854506008,1.6067217501877025
14.803619876073272,0.143271152542373,-0.167733758896989,0.3898334357504615,43.3387247205062,6.80390133528001,162690.220405354,1.6067154878608143
14.803619876073272,0.144546898305085,-0.167822927797376,0.4067821379427002,43.0157803956469,6.71854660603714,162682.282396658,1.6066370927275184
14.803619876073272,0.145822644067797,-0.167912096697763,0.4237308401349389,42.6938223618506,6.6265334397977,162669.018253607,1.6065060971211436
14.803619876073272,0.147098389830508,-0.168001265598151,0.4406795423271643,42.3751291115252,6.52886124234435,162652.394871279,1.6063419259387548
14.803619876073272,0.14837413559322,-0.168090434498538,0.457628244519403,42.0611437888528,6.42618147693472,162634.135574323,1.606161598595516
14.803619876073272,0.149649881355932,-0.168179603398925,0.4745769467116417,41.752283601221,6.31930332095991,162613.731497587,1.6059600895802502
14.803619876073272,0.150925627118644,-0.168268772299312,0.4915256489038804,41.4512161842639,6.2089166997156,162593.672426546,1.6057619878133869
14.803619876073272,0.152201372881356,-0.168357941199699,0.5084743510961192,41.1612730813181,6.09565335840525,162580.126667608,1.6056282109912383
14.803619876073272,0.153477118644068,-0.168447110100087,0.5254230532883579,40.883293699789,5.98021101902643,162571.700918904,1.6055449989769832
14.803619876073272,0.15475286440678,-0.168536279000474,0.5423717554805966,40.6178384113656,5.86272712951336,162564.73895754,1.6054762432083722
14.803619876073272,0.156028610169492,-0.168625447900861,0.5593204576728352,40.3739110140358,5.74398858393092,162565.498081705,1.6054837402573658
14.803619876073272,0.157304355932203,-0.168714616801248,0.5762691598650607,40.1704551810417,5.62543520896651,162575.376069701,1.6055812944696748
14.803619876073272,0.158580101694915,-0.168803785701636,0.5932178620572994,40.0375259959445,5.50612140627165,162592.035271058,1.6057458193979035
14.803619876073272,0.159855847457627,-0.168892954602023,0.6101665642495381,40.0138772127609,5.38514228775888,162617.827259159,1.6060005389910137
14.803619876073272,0.161131593220339,-0.16898212350241,0.6271152664417768,40.1259804565574,5.2655093001407,162659.174242359,1.6064088784604558
14.803619876073272,0.162407338983051,-0.169071292402797,0.6440639686340155,40.3641949614539,5.14864048227393,162718.469991086,1.6069944784898034
14.803619876073272,0.163683084745763,-0.169160461303184,0.6610126708262546,40.692574022984,5.03196138392727,162793.735487601,1.60773779445957
14.803619876073272,0.164958830508475,-0.169249630203572,0.6779613730184932,41.0700143366875,4.9133215322136,162883.415226453,1.6086234643234492
