Corrected_mass_flow(kg/s),r_21(m),x_21(m),Span,alpha(deg),gamma(deg),pt_AA_21(Pa),ptr_AA_15_21
15.997,0.1892,-0.1709,0.98954,62.162,1.628,137210,1.3636
15.997,0.1892,-0.1709,0.98977,62.285,1.577,137151,1.363
15.997,0.1892,-0.1709,0.98995,62.378,1.527,137100,1.3625
15.997,0.1892,-0.1709,0.99008,62.45,1.482,137059,1.3621
15.997,0.1893,-0.1709,0.99019,62.506,1.445,137028,1.3618
15.997,0.1893,-0.1709,0.99029,62.561,1.411,137000,1.3615
15.997,0.1893,-0.1709,0.99041,62.622,1.378,136973,1.3612
15.997,0.1893,-0.1709,0.99055,62.693,1.346,136944,1.361
15.997,0.1893,-0.171,0.99071,62.774,1.314,136911,1.3606
15.997,0.1893,-0.171,0.9909,62.868,1.282,136872,1.3602
15.997,0.1893,-0.171,0.99112,62.977,1.248,136826,1.3598
15.997,0.1893,-0.171,0.99137,63.102,1.213,136771,1.3592
15.997,0.1894,-0.171,0.99167,63.247,1.174,136705,1.3586
15.997,0.1894,-0.171,0.99201,63.414,1.13,136625,1.3578
15.997,0.1894,-0.171,0.9924,63.606,1.078,136529,1.3568
15.997,0.1895,-0.171,0.99286,63.825,1.014,136412,1.3557
15.997,0.1895,-0.171,0.99339,64.065,0.94,136275,1.3543
15.997,0.1895,-0.171,0.99392,64.312,0.864,136120,1.3528
15.997,0.1896,-0.171,0.99445,64.559,0.788,135945,1.351
15.997,0.1896,-0.171,0.99498,64.804,0.71,135748,1.3491
15.997,0.1897,-0.171,0.99551,65.048,0.631,135521,1.3468
15.997,0.1897,-0.171,0.99604,65.291,0.552,135252,1.3441
15.997,0.1897,-0.171,0.99657,65.534,0.47,134926,1.3409
15.997,0.1898,-0.171,0.9971,65.774,0.388,134519,1.3369
15.997,0.1898,-0.171,0.99763,66.006,0.302,134004,1.3317
15.997,0.1899,-0.171,0.99816,66.219,0.217,133370,1.3254
15.997,0.1899,-0.171,0.99858,66.398,0.149,132627,1.318
15.997,0.1899,-0.171,0.99891,66.538,0.099,131783,1.3097
15.997,0.1899,-0.171,0.99917,66.64,0.059,130840,1.3003
15.997,0.19,-0.171,0.99938,66.709,0.028,129801,1.29
15.997,0.19,-0.171,0.99954,66.75,0.004,128673,1.2788
15.997,0.19,-0.171,0.99967,66.767,-0.014,127495,1.267
15.997,0.19,-0.171,0.99977,66.766,-0.024,126339,1.2556
15.997,0.19,-0.171,0.99985,66.754,-0.039,125321,1.2454
15.997,0.19,-0.171,0.99991,66.73,-0.043,124562,1.2379
15.997,0.19,-0.171,0.99996,66.669,0.072,124120,1.2335
15.997,0.19,-0.171,1,0.357,0.086,123986,1.2322
14.772,0.11392912,-0.16569507,0,89.99652061,-1.688778366,158945.22,1.579526456
14.772,0.11393212,-0.16569528,3.94702E-05,88.91886721,-1.95119059,157568.09,1.565841154
14.772,0.11393584,-0.16569553,8.83382E-05,87.37083838,-1.871147306,156363.8,1.553873459
14.772,0.11394043,-0.16569585,0.000148762,85.65788938,-1.824829488,155348.56,1.543784458
14.772,0.11394615,-0.16569625,0.000223887,83.82722047,-1.763195257,154571.38,1.536061191
14.772,0.1139532,-0.16569676,0.000316653,81.95988226,-1.679617839,154061.45,1.530993735
14.772,0.11396196,-0.16569735,0.000431722,80.08217352,-1.573915051,153793.7,1.528332956
14.772,0.11397278,-0.16569811,0.000574037,78.17911712,-1.440993189,153736.45,1.527764031
14.772,0.1139862,-0.16569905,0.000750435,76.19544556,-1.275653517,153867.66,1.529067937
14.772,0.11400282,-0.1657002,0.000968837,74.10531271,-1.075597487,154184.98,1.532221321
14.772,0.1140234,-0.16570164,0.001239461,71.88727849,-0.841655479,154691.63,1.537256182
