Corrected_speed(RPM),Corrected_mass_flow(kg/s),pt_AA_15(Pa),pt_MA_15(Pa),Tt_AA_15(K),Tt_MA_15(K),pt_AA_30(Pa),pt_MA_30(Pa),Tt_AA_30(K),Tt_MA_30(K),ptr_AA_15_30,Ttr_AA_15_30,Ttr_MA_15_30,Isentropic_Efficiency_15_30
13033.53668,10.8795,101321.5,101341,288.15,288.15,116971.08,117234,302.233,302.486,1.154454681,1.04887385,1.049751865,0.841983242
13033.53668,10.8165,101321.5,101341,288.15,288.15,117352.94,117594,302.44,302.7,1.158223477,1.049592226,1.050494534,0.848822799
13033.53668,10.74875,101321.5,101341,288.15,288.15,117708.55,117952,302.67,302.935,1.161733196,1.050390422,1.051310082,0.852909054
13033.53668,10.6716,101321.5,101342,288.15,288.15,118078.41,118305,302.94,303.192,1.165383556,1.051327434,1.052201978,0.856267068
13033.53668,10.5885,101321.5,101342,288.15,288.15,118434.04,118658,303.21,303.469,1.168893473,1.052264446,1.053163283,0.857675611
13033.53668,10.49665,101321.5,101342,288.15,288.15,118837.78,119017,303.58,303.783,1.172878214,1.053548499,1.054252993,0.859197223
13033.53668,10.40215,101321.5,101343,288.15,288.15,119207.92,119376,303.87,304.085,1.176531338,1.054554919,1.055301058,0.859737138
13033.53668,10.30015,101321.5,101342,288.15,288.15,119605.45,119746,304.22,304.403,1.18045479,1.055769564,1.05640465,0.860589963
13033.53668,10.19285,101321.5,101343.5,288.15,288.15,119969.19,120108,304.54,304.735,1.184044749,1.056880097,1.057556828,0.859174694
13033.53668,10.076,101321.5,101344,288.15,288.15,120334.27,120466,304.88,305.1,1.187647933,1.058060038,1.058823529,0.856168243
13033.53668,9.954,101321.5,101344.8,288.15,288.15,120640.62,120818,305.29,305.47,1.190671476,1.059482908,1.060107583,0.85057746
13033.53668,9.82,101321.5,101345.5,288.15,288.15,121035.79,121142,305.84,305.9,1.194571636,1.061391636,1.061599861,0.845923005
13033.53668,9.675,101321.5,101346,288.15,288.15,121322.6,121428,306,306.3,1.197402328,1.061946903,1.062988027,0.838579276
13033.53668,9.495,101321.5,101347,288.15,288.15,121435.31,121585,306.35,306.64,1.198514728,1.063161548,1.064167968,0.827512775
13033.53668,9.295,101321.5,101348.5,288.15,288.15,121562.55,121610,306.85,306.92,1.199770532,1.064896755,1.065139684,0.820006489
13033.53668,9.215,101321.5,101349,288.15,288.15,121530.55,121560,307.02,306.97,1.199454706,1.065486726,1.065313205,0.816614766
