Corrected_speed(RPM),Corrected_mass_flow(kg/s),pt_AA_15(Pa),pt_MA_15(Pa),Tt_AA_15(K),Tt_MA_15(K),pt_AA_30(Pa),pt_MA_30(Pa),Tt_AA_30(K),Tt_MA_30(K),ptr_AA_15_30,Ttr_AA_15_30,Ttr_MA_15_30,Isentropic_Efficiency_15_30
13033.53668,10.995,101319.19,101338,288.15,288.15,116360.93,116615,301.954,302.13,1.148458944,1.047905605,1.048516398,0.831498757
13033.53668,10.9435,101319.19,101338,288.15,288.15,116698.72,116945,302.08,302.33,1.151792864,1.048342877,1.049210481,0.837287195
13033.53668,10.88,101319.2,101338,288.15,288.15,117084.32,117280,302.3179,302.53,1.155598544,1.049168489,1.049904564,0.845315156
13033.53668,10.8125,101319.2,101339,288.15,288.15,117411.019,117622,302.57,302.76,1.158822997,1.05004338,1.050702759,0.848378163
13033.53668,10.7385,101319.2,101339,288.15,288.15,117741.27,117960,302.74,303,1.162082508,1.050633351,1.051535659,0.850915536
13033.53668,10.65875,101319.17,101339,288.15,288.15,118126.52,118308,303.06,303.25,1.165885192,1.051743883,1.052403262,0.855429513
13033.53668,10.57525,101319.16,101339,288.15,288.15,118479.26,118666,303.29,303.52,1.169366781,1.052542079,1.053340274,0.857097213
13033.53668,10.4885,101319.17,101340,288.15,288.15,118877.52,119026,303.61,303.8,1.173297413,1.053652611,1.05431199,0.860231492
13033.53668,10.3955,101319.17,101340,288.15,288.15,119244.06,119392,303.9353,304.1,1.176915089,1.054781537,1.055353115,0.860692027
13033.53668,10.297,101319.165,101341,288.15,288.15,119648.18,119770,304.2158,304.43,1.180903731,1.055754989,1.056498352,0.861179026
13033.53668,10.1935,101319.1669,101341,288.15,288.15,120042.01,120150,304.6328,304.78,1.184790733,1.057202152,1.057712997,0.860122343
13033.53668,10.0815,101319.168,101342,288.15,288.15,120411.19,120520,304.966,305.145,1.188434453,1.058358494,1.058979698,0.857270145
13033.53668,9.96175,101319.1678,101342,288.15,288.15,120801.756,120890,305.3883,305.515,1.192289264,1.05982405,1.060263752,0.85514109
13033.53668,9.8305,101319.19,101343,288.15,288.15,121150.339,121234,305.759,305.887,1.195729447,1.061110533,1.061554746,0.851274586
13033.53668,9.6875,101319.186,101344,288.15,288.15,121465.72,121552,306.123,306.27,1.198842241,1.062373764,1.062883915,0.8457175
13033.53668,9.529,101319.188,101345,288.15,288.15,121711.85,121833,306.5179,306.647,1.201271471,1.06374423,1.064192261,0.837972081
13033.53668,9.354,101319.189,101346,288.15,288.15,121970.48,122060,306.9184,307.02,1.203824085,1.065134132,1.065486726,0.831170239
13033.53668,9.309,101319.188,101346,288.15,288.15,122063.63,122108,307.029,307.11,1.204743469,1.065517959,1.065799063,0.830720603
13033.53668,9.2625,101319.189,101346,288.15,288.15,122077.77,122153,307.126,307.205,1.204883016,1.06585459,1.066128752,0.827106781
13033.53668,9.2135,101319.184,101347,288.15,288.15,122118.087,122200,307.176,307.295,1.205280996,1.06602811,1.06644109,0.824716496
13033.53668,9.1675,101319.182,101347,288.15,288.15,122155.5,122240,307.27,307.4,1.205650279,1.066354329,1.066805483,0.821600052
13033.53668,9.115,101319.182,101347,288.15,288.15,122167.1795,122260,307.406,307.485,1.205765553,1.066826306,1.067100469,0.818417602
13033.53668,9.06,101319.18,101348,288.15,288.15,122180.1225,122265,307.464,307.56,1.205893321,1.06702759,1.06736075,0.815729366
13033.53668,9,101319.185,101348,288.15,288.15,122147.62,122250,307.555,307.64,1.205572469,1.067343398,1.067638383,0.811195277
13033.53668,8.937,101319.182,101349,288.15,288.15,122081.77,122210,307.591,307.71,1.204922578,1.067468332,1.067881312,0.805898302
13033.53668,8.855,101319.179,101349,288.15,288.15,121951.5,122105,307.692,307.74,1.203636875,1.067818844,1.067985424,0.799932703
