Corrected_mass_flow(kg/s),x_30(m),r_30(m),Span,pt_AA_30(Pa),Tt_AA_30(K),Ttr_AA_15_30,ptr_AA_15_30
14.80173276,-0.088,0.188813966,0.98303703,155173.4444,350.9740536,1.220435696,1.541919575
14.80173276,-0.088,0.189999,0.999985698,142655.3992,351.3670975,1.221802421,1.417530902
16.00716451,-0.088,0.120082,1.43E-05,130798.064,331.0240076,1.151063582,1.299707954
16.00716451,-0.088,0.121267034,0.01696297,146672.1118,331.5181208,1.152781753,1.457444434
16.00716451,-0.088,0.122452068,0.033911638,150213.0295,330.6446788,1.149744549,1.492629655
16.00716451,-0.088,0.123637102,0.050860305,152170.1597,329.606369,1.146134054,1.512077173
16.00716451,-0.088,0.124822136,0.067808973,153011.1244,328.5934023,1.142611684,1.520433631
16.00716451,-0.088,0.126007169,0.084757641,152988.767,327.7558464,1.139699266,1.520211471
16.00716451,-0.088,0.127192203,0.101706309,152477.0939,327.1124446,1.137461977,1.515127103
16.00716451,-0.088,0.128377237,0.118654976,151881.0483,326.6189318,1.135745895,1.509204346
16.00716451,-0.088,0.129562271,0.135603644,151388.7147,326.2611695,1.134501854,1.504312148
16.00716451,-0.088,0.130747305,0.152552312,151025.3598,325.9993164,1.133591317,1.500701581
16.00716451,-0.088,0.131932339,0.169500979,150801.2759,325.8225292,1.132976579,1.498474914
16.00716451,-0.088,0.133117373,0.186449647,150711.1335,325.7172224,1.132610397,1.497579192
16.00716451,-0.088,0.134302407,0.203398315,150730.7582,325.6649604,1.132428667,1.497774198
16.00716451,-0.088,0.135487441,0.220346983,150825.8695,325.6458102,1.132362077,1.498719295
16.00716451,-0.088,0.136672475,0.23729565,150957.3395,325.6416698,1.132347679,1.50002568
16.00716451,-0.088,0.137857508,0.254244318,151094.6556,325.6411709,1.132345945,1.501390156
16.00716451,-0.088,0.139042542,0.271192986,151223.4708,325.6407798,1.132344585,1.50267016
16.00716451,-0.088,0.140227576,0.288141654,151341.1235,325.6418615,1.132348346,1.503839246
16.00716451,-0.088,0.14141261,0.305090321,151449.3584,325.6461173,1.132363145,1.504914749
16.00716451,-0.088,0.142597644,0.322038989,151549.8951,325.6546868,1.132392943,1.505913758
16.00716451,-0.088,0.143782678,0.338987657,151641.8542,325.6666626,1.132434587,1.506827533
