Corrected_speed(RPM),Corrected_mass_flow(kg/s),pt_AA_15(Pa),pt_MA_15(Pa),Tt_AA_15(K),Tt_MA_15(K),pt_AA_30(Pa),pt_MA_30(Pa),Tt_AA_30(K),Tt_MA_30(K),ptr_AA_15_30,Ttr_AA_15_30,Ttr_MA_15_30,Isentropic_Efficiency_15_30
13000,11.246,100513,100516.2,287.5146,287.5171,114026.7,114065.6,300.3636,300.3631,1.1344,1.0447,1.0447,0.8214
13000,10.8304,100533.5,100537,287.5521,287.5547,116659.3,116678.9,301.9017,301.9001,1.1604,1.0499,1.0499,0.8704
13000,10.4371,100560.8,100564.3,287.5838,287.5863,118420.2,118435.9,303.2394,303.2351,1.1776,1.0544,1.0544,0.8787
13000,10.0323,100593.9,100597,287.6079,287.6101,119897.9,119911.7,304.4761,304.4841,1.1919,1.0586,1.0587,0.8767
13000,9.6248,100623.9,100626.7,287.6444,287.6463,121214.6,121226.8,305.7097,305.6934,1.2046,1.0628,1.0627,0.8708
13000,9.2144,100653.8,100656.3,287.6653,287.6671,122173.2,122183.2,306.8534,306.8232,1.2138,1.0667,1.0666,0.8548
13000,8.7993,100684.3,100686.8,287.7049,287.7066,122246.9,122256.6,307.4821,307.4357,1.2142,1.0687,1.0686,0.8314
