Corrected_mass_flow(kg/s),x_30(m),r_30(m),Span,pt_AA_30(Pa),Tt_AA_30(K),Ttr_AA_15_30,ptr_AA_15_30
14.80552386,-0.088,0.152077915,0.457628331,157737.0751,329.5453326,1.145943914,1.567495293
14.80552386,-0.088,0.153262949,0.474576998,157853.5101,329.6095704,1.146167291,1.568652353
14.80552386,-0.088,0.154447983,0.491525666,157960.3115,329.7027631,1.146491354,1.56971368
14.80552386,-0.088,0.155633017,0.508474334,158064.6218,329.8029174,1.146839626,1.570750253
14.80552386,-0.088,0.156818051,0.525423002,158155.6998,329.9555269,1.147370302,1.571655331
14.80552386,-0.088,0.158003085,0.542371669,158244.629,330.115956,1.14792817,1.572539056
14.80552386,-0.088,0.159188119,0.559320337,158314.5555,330.3472742,1.148732544,1.573233942
14.80552386,-0.088,0.160373153,0.576269005,158379.8954,330.5930331,1.149587133,1.57388325
14.80552386,-0.088,0.161558186,0.593217672,158423.9476,330.9069827,1.150678845,1.574321015
14.80552386,-0.088,0.16274322,0.61016634,158465.7923,331.2418609,1.151843334,1.574736842
14.80552386,-0.088,0.163928254,0.627115008,158502.4666,331.6256604,1.153177938,1.575101288
14.80552386,-0.088,0.165113288,0.644063676,158548.7288,332.0310234,1.154587526,1.575561014
14.80552386,-0.088,0.166298322,0.661012343,158607.6867,332.4653854,1.156097955,1.576146902
14.80552386,-0.088,0.167483356,0.677961011,158673.1561,332.9308246,1.157716449,1.576797498
14.80552386,-0.088,0.16866839,0.694909679,158743.8629,333.4212502,1.159421829,1.577500139
14.80552386,-0.088,0.169853424,0.711858346,158794.5323,333.9685281,1.161324905,1.57800366
14.80552386,-0.088,0.171038458,0.728807014,158837.0221,334.5427643,1.163321725,1.578425899
14.80552386,-0.088,0.172223492,0.745755682,158832.6876,335.1826311,1.165546764,1.578382825
14.80552386,-0.088,0.173408525,0.76270435,158819.7276,335.8360508,1.167818932,1.578254036
14.80552386,-0.088,0.174593559,0.779653017,158767.1471,336.5448859,1.170283799,1.577731523
14.80552386,-0.088,0.175778593,0.796601685,158711.6316,337.2600191,1.172770566,1.577179843
14.80552386,-0.088,0.176963627,0.813550353,158654.8537,337.9833146,1.175285716,1.576615619
14.80552386,-0.088,0.178148661,0.830499021,158648.9905,338.7521108,1.177959089,1.576557354
14.80552386,-0.088,0.179333695,0.847447688,158682.0812,339.5902999,1.180873764,1.57688619
14.80552386,-0.088,0.180518729,0.864396356,158742.8977,340.5395392,1.1841746,1.577490547
14.80552386,-0.088,0.181703763,0.881345024,158793.245,341.6368194,1.187990225,1.577990868
14.80552386,-0.088,0.182888797,0.898293691,158781.3107,342.8877705,1.192340218,1.577872272
14.80552386,-0.088,0.184073831,0.915242359,158639.1881,344.2692071,1.197143954,1.576459944
14.80552386,-0.088,0.185258864,0.932191027,158233.9551,345.753639,1.202305841,1.572432984
14.80552386,-0.088,0.186443898,0.949139695,157471.5027,347.3258519,1.207772973,1.564856196
14.80552386,-0.088,0.187628932,0.966088362,156210.8635,349.0299817,1.213698826,1.552328728
14.80552386,-0.088,0.188813966,0.98303703,154004.6181,350.8387749,1.21998863,1.530404401
14.80552386,-0.088,0.189999,0.999985698,141838.8172,351.3631179,1.221811953,1.409508058
16.00739404,-0.088,0.120082,1.43E-05,130151.0919,331.2530074,1.151881888,1.293365859
16.00739404,-0.088,0.121267034,0.01696297,145364.6693,331.568496,1.152978951,1.444549543
16.00739404,-0.088,0.122452068,0.033911638,149252.763,330.5596515,1.149470848,1.483187157
16.00739404,-0.088,0.123637102,0.050860305,151296.6711,329.3910972,1.145407378,1.503498327
16.00739404,-0.088,0.124822136,0.067808973,152102.9573,328.2926438,1.141587674,1.511510731
16.00739404,-0.088,0.126007169,0.084757641,152108.9821,327.4112056,1.138522607,1.511570602
16.00739404,-0.088,0.127192203,0.101706309,151669.1784,326.7905692,1.136364438,1.507200088
16.00739404,-0.088,0.128377237,0.118654976,151162.4082,326.3423446,1.134805806,1.502164101
16.00739404,-0.088,0.129562271,0.135603644,150737.5306,326.024979,1.133702215,1.497941914
16.00739404,-0.088,0.130747305,0.152552312,150437.4484,325.8013159,1.132924461,1.494959872
16.00739404,-0.088,0.131932339,0.169500979,150260.1965,325.6449665,1.132380779,1.493198446
16.00739404,-0.088,0.133117373,0.186449647,150182.9342,325.5368902,1.132004961,1.492430658
16.00739404,-0.088,0.134302407,0.203398315,150178.5216,325.4630774,1.131748288,1.492386808
16.00739404,-0.088,0.135487441,0.220346983,150246.2319,325.4261544,1.131619894,1.493059673
16.00739404,-0.088,0.136672475,0.23729565,150339.4625,325.4039992,1.131542852,1.493986145
16.00739404,-0.088,0.137857508,0.254244318,150446.8442,325.3912018,1.131498351,1.495053242
16.00739404,-0.088,0.139042542,0.271192986,150559.8269,325.3893028,1.131491748,1.496175999
16.00739404,-0.088,0.140227576,0.288141654,150672.7886,325.3886445,1.131489459,1.497298545
16.00739404,-0.088,0.14141261,0.305090321,150777.9316,325.3944904,1.131509787,1.498343396
16.00739404,-0.088,0.142597644,0.322038989,150880.6661,325.4012798,1.131533396,1.499364312
16.00739404,-0.088,0.143782678,0.338987657,150972.3855,325.4123951,1.131572048,1.500275766
16.00739404,-0.088,0.144967712,0.355936324,151057.851,325.4238577,1.131611907,1.501125072
16.00739404,-0.088,0.146152746,0.372884992,151129.0824,325.4363508,1.13165535,1.501832928
16.00739404,-0.088,0.14733778,0.38983366,151189.4227,325.4481086,1.131696236,1.502432555
16.00739404,-0.088,0.148522814,0.406782328,151235.2416,325.4589076,1.131733788,1.502887876
16.00739404,-0.088,0.149707847,0.423730995,151269.1617,325.4684398,1.131766935,1.503224954
16.00739404,-0.088,0.150892881,0.440679663,151293.4068,325.4769401,1.131796493,1.503465888
16.00739404,-0.088,0.152077915,0.457628331,151307.1942,325.4851134,1.131824915,1.5036029
16.00739404,-0.088,0.153262949,0.474576998,151315.93,325.4931057,1.131852707,1.503689711
16.00739404,-0.088,0.154447983,0.491525666,151316.5242,325.5028812,1.1318867,1.503695616
16.00739404,-0.088,0.155633017,0.508474334,151315.036,325.5130559,1.13192208,1.503680827
16.00739404,-0.088,0.156818051,0.525423002,151304.1864,325.5296712,1.131979857,1.50357301
16.00739404,-0.088,0.158003085,0.542371669,151291.6688,325.5474606,1.132041718,1.503448617
16.00739404,-0.088,0.159188119,0.559320337,151262.4025,325.5777695,1.132147112,1.503157785
16.00739404,-0.088,0.160373153,0.576269005,151229.1123,325.6122153,1.132266892,1.502826967
16.00739404,-0.088,0.161558186,0.593217672,151176.7355,325.6659074,1.132453598,1.502306477
16.00739404,-0.088,0.16274322,0.61016634,151122.2458,325.7302042,1.13267718,1.50176499
16.00739404,-0.088,0.163928254,0.627115008,151062.6208,325.8189688,1.132985846,1.501172472
16.00739404,-0.088,0.165113288,0.644063676,151015.5883,325.926765,1.133360691,1.50070509
16.00739404,-0.088,0.166298322,0.661012343,150985.1564,326.0599474,1.133823812,1.500402675
16.00739404,-0.088,0.167483356,0.677961011,150979.5634,326.2209733,1.134383755,1.500347096
16.00739404,-0.088,0.16866839,0.694909679,150993.8283,326.4043796,1.135021523,1.500488851
16.00739404,-0.088,0.169853424,0.711858346,151023.1935,326.6261782,1.135792794,1.500780666
16.00739404,-0.088,0.171038458,0.728807014,151060.3841,326.8663391,1.136627917,1.501150245
16.00739404,-0.088,0.172223492,0.745755682,151089.6215,327.162093,1.137656356,1.501440788
16.00739404,-0.088,0.173408525,0.76270435,151118.4862,327.4713789,1.13873185,1.50172763
16.00739404,-0.088,0.174593559,0.779653017,151128.5031,327.8717743,1.140124164,1.501827172
16.00739404,-0.088,0.175778593,0.796601685,151123.949,328.3125927,1.141657043,1.501781915
16.00739404,-0.088,0.176963627,0.813550353,151083.7794,328.8438535,1.143504422,1.501382733
16.00739404,-0.088,0.178148661,0.830499021,150973.8652,329.4850844,1.145734204,1.500290469
16.00739404,-0.088,0.179333695,0.847447688,150762.1783,330.2121637,1.148262512,1.498186848
16.00739404,-0.088,0.180518729,0.864396356,150374.8047,331.020453,1.151073215,1.494337355
16.00739404,-0.088,0.181703763,0.881345024,149716.3003,331.8698065,1.154026713,1.487793521
16.00739404,-0.088,0.182888797,0.898293691,148741.1358,332.6926565,1.156888048,1.478102903
16.00739404,-0.088,0.184073831,0.915242359,147486.526,333.4282518,1.159445969,1.465635321
16.00739404,-0.088,0.185258864,0.932191027,145962.4088,334.016841,1.161492698,1.450489531
16.00739404,-0.088,0.186443898,0.949139695,144190.5852,334.4531318,1.163009833,1.432882178
16.00739404,-0.088,0.187628932,0.966088362,142152.2068,334.743433,1.164019311,1.41262596
16.00739404,-0.088,0.188813966,0.98303703,139568.399,334.892538,1.164537801,1.38694958
16.00739404,-0.088,0.189999,0.999985698,129404.5163,334.1477935,1.161948065,1.285946825
