Corrected_mass_flow(kg/s),r_21(m),x_21(m),Span,alpha(deg),gamma(deg),pt_AA_21(Pa),ptr_AA_15_21
14.779,0.13572,-0.167206,0.286465454,43.96 ,7.33 ,157940 ,1.569198212
14.779,0.1372,-0.1673094,0.305920707,43.47 ,7.25 ,157812 ,1.567924491
14.779,0.13868,-0.1674129,0.32537596,42.98 ,7.16 ,157693 ,1.566750124
14.779,0.14016,-0.1675163,0.344831213,42.51 ,7.07 ,157585 ,1.565670144
14.779,0.14164,-0.1676198,0.364286465,42.06 ,6.97 ,157480 ,1.564631893
14.779,0.14312,-0.1677232,0.383741718,41.64 ,6.87 ,157379 ,1.563629409
14.779,0.1446,-0.1678266,0.403196971,41.23 ,6.77 ,157282 ,1.562666667
14.779,0.14608,-0.1679301,0.422652224,40.86 ,6.67 ,157200 ,1.561845007
14.779,0.14756,-0.1680335,0.442107477,40.50 ,6.56 ,157132 ,1.561169399
14.779,0.14904,-0.168137,0.46156273,40.16 ,6.45 ,157085 ,1.560702434
14.779,0.15052,-0.1682404,0.481017983,39.85 ,6.33 ,157067 ,1.560526577
14.779,0.152,-0.1683439,0.500473236,39.55 ,6.21 ,157064 ,1.560498758
14.779,0.15348,-0.1684473,0.519928489,39.30 ,6.09 ,157094 ,1.560790859
14.779,0.15496,-0.1685508,0.539383742,39.08 ,5.98 ,157133 ,1.561184302
14.779,0.15644,-0.1686542,0.558838995,38.90 ,5.86 ,157187 ,1.561721808
14.779,0.15792,-0.1687576,0.578294248,38.79 ,5.75 ,157247 ,1.562311972
14.779,0.1594,-0.1688611,0.5977495,38.71 ,5.64 ,157309 ,1.562930949
14.779,0.16088,-0.1689645,0.617204753,38.73 ,5.54 ,157369 ,1.5635231
14.779,0.16236,-0.169068,0.636660006,38.80 ,5.43 ,157431 ,1.564142077
14.779,0.16384,-0.1691714,0.656115259,38.93 ,5.33 ,157497 ,1.564800795
14.779,0.16532,-0.1692749,0.675570512,39.09 ,5.23 ,157572 ,1.565542971
14.779,0.1668,-0.1693783,0.695025765,39.26 ,5.14 ,157651 ,1.566323895
14.779,0.16828,-0.1694818,0.714481018,39.41 ,5.05 ,157730 ,1.567109786
14.779,0.16976,-0.1695852,0.733936271,39.55 ,4.96 ,157805 ,1.567853949
14.779,0.17124,-0.1696887,0.753391524,39.67 ,4.87 ,157872 ,1.568528564
14.779,0.17272,-0.1697921,0.772846777,39.79 ,4.77 ,157925 ,1.569050174
14.779,0.1742,-0.1698955,0.79230203,39.91 ,4.67 ,157969 ,1.569487332
14.779,0.17568,-0.169999,0.811757283,40.15 ,4.58 ,157984 ,1.569632389
14.779,0.17716,-0.1701024,0.831212535,40.74 ,4.50 ,157989 ,1.569690015
14.779,0.17864,-0.1702059,0.850667788,41.86 ,4.44 ,157982 ,1.569614506
14.779,0.18012,-0.1703093,0.870123041,44.44 ,4.41 ,158150 ,1.571282663
14.779,0.1816,-0.1704128,0.889578294,47.62 ,4.38 ,158401 ,1.573784401
14.779,0.18308,-0.1705162,0.909033547,51.67 ,4.29 ,158936 ,1.57909389
14.779,0.18456,-0.1706197,0.9284888,55.90 ,4.09 ,159418 ,1.583884749
14.779,0.18604,-0.1707231,0.947944053,60.46 ,3.62 ,159681 ,1.586496771
14.779,0.18752,-0.1708266,0.967399306,65.54 ,2.82 ,159275 ,1.58246001
14.779,0.189,-0.17093,0.986854559,71.50 ,1.51 ,156987 ,1.559726776
