Corrected_speed(RPM),Corrected_mass_flow(kg/s),pt_AA_15(Pa),pt_MA_15(Pa),Tt_AA_15(K),Tt_MA_15(K),pt_AA_30(Pa),pt_MA_30(Pa),Tt_AA_30(K),Tt_MA_30(K),ptr_AA_15_30,Ttr_AA_15_30,Ttr_MA_15_30,Isentropic_Efficiency_15_30
20000.102138745595,16.00939830483593,101256.276378179,101324.362255807,288.147018075353,288.147056894591,153651.868468282,153967.527743992,329.507727733686,329.23764463511,1.517455252792551,1.1435403008318372,1.1426028368408794,0.8873738378829861
20000.103898629568,14.790853021846674,101256.398813574,101339.021047186,288.147034945087,288.147006184318,162188.486007324,162424.765947122,336.47646207411,336.125360517368,1.6017603618901537,1.1677248809387653,1.1665065168241235,0.8653122202020663
